"Case","No","Task","CC1","GN1","NS1","BU1","FA1","LD1","BZ1","FC1","FP1","RP1","PP1","KA1","SC1","TS1","NV1","MA1","LB1","AF1","HU1","Price1","CC2","GN2","NS2","BU2","FA2","LD2","BZ2","FC2","FP2","RP2","PP2","KA2","SC2","TS2","NV2","MA2","LB2","AF2","HU2","Price2","CC3","GN3","NS3","BU3","FA3","LD3","BZ3","FC3","FP3","RP3","PP3","KA3","SC3","TS3","NV3","MA3","LB3","AF3","HU3","Price3","CC4","GN4","NS4","BU4","FA4","LD4","BZ4","FC4","FP4","RP4","PP4","KA4","SC4","TS4","NV4","MA4","LB4","AF4","HU4","Price4","segmentFull.size.Pickup","segmentMidsize.Car","segmentMidsize.Luxury.Utility.segements","segmentMidsize.Utility","segmentPrestige.Luxury.Sedan","yearind","milesa","nighta","pparkDaily","pparkMonthly","pparkWeekly","pparkYearly","genderMale","agea","educCollege.Graduate..4.Years.","educGrade.School","educHigh.School","educPostgraduate.College","educSome.College..1.3.Years.","regionMW","regionNE","regionSE","regionSW","UrbRural.Country","UrbUrban.City","incomea","Choice"
940,17855,14,0,1,2,0,2,0,3,2,0,0,1,0,0,0,2,0,4,3,0,2,0,1,3,0,1,0,3,2,0,0,1,0,0,0,1,0,3,2,0,1,0,2,3,0,1,0,2,2,0,0,2,0,0,0,3,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,50,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,1,0,1,75000,2
940,17858,17,0,0,0,2,0,0,0,2,0,0,1,2,3,3,3,0,0,1,1,8,0,0,0,2,0,0,0,1,0,0,3,1,3,2,3,0,0,3,2,7,0,0,0,5,0,0,0,1,0,0,1,1,1,3,3,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,50,0,0,0,0,0,0,52,0,0,1,0,0,0,0,0,1,0,1,75000,4
941,17864,4,1,1,0,3,0,0,3,2,1,0,0,0,4,0,0,2,0,0,2,1,2,2,0,6,0,0,2,1,3,0,0,0,1,0,0,1,0,0,1,7,3,1,0,5,0,0,2,2,3,0,0,0,1,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,550,40,0,1,0,0,1,51,1,0,0,0,0,1,0,0,0,0,0,95000,1
941,17867,7,1,0,5,6,1,0,0,0,0,1,3,0,1,3,0,0,0,1,0,9,2,0,2,5,2,0,0,0,0,1,3,0,3,2,0,0,0,2,0,11,1,0,5,5,1,0,0,0,0,2,2,0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,550,40,0,1,0,0,1,51,1,0,0,0,0,1,0,0,0,0,0,95000,4
942,17885,6,2,0,0,0,0,1,1,2,0,0,0,1,0,1,2,0,2,0,1,4,2,0,0,0,0,3,3,2,0,0,0,1,0,2,1,0,1,0,1,10,2,0,0,0,0,2,2,2,0,0,0,2,0,1,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,200,10,0,0,0,0,0,45,0,0,1,0,0,0,1,0,0,1,0,80000,4
942,17890,11,3,2,0,0,1,0,2,1,4,0,1,0,0,1,0,4,0,0,0,9,2,1,0,0,2,0,2,1,1,0,3,0,0,3,0,2,0,0,0,3,1,1,0,0,1,0,3,2,4,0,3,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,200,10,0,0,0,0,0,45,0,0,1,0,0,0,1,0,0,1,0,80000,3
943,17900,2,1,1,0,0,0,2,2,0,1,0,2,2,4,1,0,0,0,0,0,6,3,2,0,0,0,2,1,0,3,0,3,2,4,1,0,0,0,0,0,6,1,1,0,0,0,2,3,0,4,0,3,2,2,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,100,25,1,0,0,0,0,52,0,0,1,0,0,1,0,0,0,0,0,35000,4
943,17912,14,2,0,0,0,0,0,2,0,4,1,0,2,0,2,1,1,0,0,2,1,2,0,0,0,0,0,3,0,3,2,0,2,0,1,3,4,0,0,2,10,2,0,0,0,0,0,1,0,1,2,0,1,0,2,2,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,100,25,1,0,0,0,0,52,0,0,1,0,0,1,0,0,0,0,0,35000,1
944,17918,1,1,1,0,4,0,3,0,0,0,1,1,0,0,0,1,3,0,0,1,5,1,2,0,2,0,1,0,0,0,1,2,0,0,0,1,3,0,0,1,12,3,1,0,6,0,3,0,0,0,2,3,0,0,0,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,3
944,17919,2,0,0,3,0,2,0,2,1,3,0,0,1,2,2,0,0,0,2,0,3,0,0,1,0,1,0,2,1,3,0,0,2,2,3,0,0,0,1,0,5,0,0,2,0,1,0,2,1,3,0,0,2,3,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,3
944,17920,3,0,0,0,0,2,0,1,1,0,1,1,0,1,0,1,0,3,0,2,9,0,0,0,0,1,0,3,2,0,1,3,0,1,0,1,0,1,0,2,2,0,0,0,0,2,0,2,2,0,2,1,0,2,0,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,3
944,17927,10,1,0,0,0,0,2,2,0,0,1,3,1,2,2,0,4,0,0,0,6,3,0,0,0,0,2,3,0,0,1,3,1,4,2,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,1,1,2,3,2,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,4
944,17930,13,0,2,4,1,2,0,1,0,0,0,0,1,1,0,0,2,1,0,0,11,0,2,5,4,1,0,1,0,0,0,0,2,3,0,0,2,1,0,0,3,0,1,2,4,1,0,2,0,0,0,0,2,4,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,4
944,17934,17,2,0,0,4,0,0,0,2,2,0,2,0,2,0,0,3,1,3,0,6,2,0,0,5,0,0,0,2,2,0,3,0,2,0,0,4,2,1,0,8,1,0,0,4,0,0,0,2,4,0,3,0,1,0,0,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,4
944,17935,18,0,0,1,0,0,0,0,0,0,1,1,1,3,0,3,3,2,2,0,12,0,0,3,0,0,0,0,0,0,1,1,2,1,0,2,3,3,3,0,4,0,0,1,0,0,0,0,0,0,1,3,2,4,0,3,2,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,150,20,0,0,0,1,0,32,0,0,1,0,0,0,1,0,0,1,0,33000,4
945,17937,1,1,0,1,3,1,3,0,1,0,1,0,0,3,0,0,4,0,0,0,9,3,0,5,4,1,2,0,2,0,1,0,0,2,0,0,2,0,0,0,11,3,0,3,4,2,1,0,2,0,2,0,0,3,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,1,54,0,0,0,0,1,0,0,0,1,0,0,60000,2
945,17943,7,0,1,3,5,0,1,1,0,0,2,0,2,0,0,0,0,4,2,0,5,0,2,3,4,0,2,2,0,0,2,0,2,0,0,0,0,2,1,0,7,0,2,5,4,0,2,1,0,0,2,0,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,1,54,0,0,0,0,1,0,0,0,1,0,0,60000,2
947,17982,8,1,2,0,2,0,0,2,2,0,2,0,0,0,0,3,0,1,2,0,12,2,2,0,4,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,7,1,2,0,1,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,5,0,0,1,0,1,66,1,0,0,0,0,1,0,0,0,0,0,60000,2
947,17983,9,2,0,0,4,0,0,0,1,2,1,1,0,4,2,0,0,0,0,1,8,3,0,0,6,0,0,0,2,2,1,3,0,2,2,0,0,0,0,1,2,3,0,0,5,0,0,0,2,3,2,2,0,3,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,5,0,0,1,0,1,66,1,0,0,0,0,1,0,0,0,0,0,60000,3
947,17984,10,0,1,0,0,1,3,0,2,2,0,0,0,0,2,2,1,4,0,0,8,0,1,0,0,2,1,0,2,4,0,0,0,0,1,3,2,4,0,0,4,0,2,0,0,2,2,0,2,1,0,0,0,0,2,2,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,5,0,0,1,0,1,66,1,0,0,0,0,1,0,0,0,0,0,60000,2
947,17991,17,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,6,0,2,0,0,2,0,3,2,0,1,3,2,0,3,0,0,0,0,1,7,0,1,0,0,1,0,1,1,0,2,1,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,5,0,0,1,0,1,66,1,0,0,0,0,1,0,0,0,0,0,60000,3
947,17993,19,0,1,0,0,1,0,0,0,4,0,0,2,4,0,0,2,2,3,2,10,0,2,0,0,1,0,0,0,4,0,0,2,4,0,0,4,4,3,1,7,0,2,0,0,2,0,0,0,4,0,0,2,3,0,0,2,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,5,0,0,1,0,1,66,1,0,0,0,0,1,0,0,0,0,0,60000,3
948,17997,4,0,0,0,2,0,0,0,1,0,0,1,1,3,0,1,2,2,0,1,7,0,0,0,4,0,0,0,1,0,0,1,1,4,0,3,4,3,0,2,8,0,0,0,3,0,0,0,2,0,0,1,2,2,0,2,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,150,15,0,0,0,1,1,40,1,0,0,0,0,1,0,0,0,0,0,85000,1
949,18013,1,0,0,0,1,1,0,1,0,3,2,0,2,0,3,2,0,0,1,0,3,0,0,0,6,1,0,3,0,4,2,0,2,0,3,3,0,0,2,0,12,0,0,0,2,2,0,1,0,3,2,0,2,0,1,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,0,0,0,32,0,0,1,0,0,1,0,0,0,0,1,15000,3
949,18021,9,0,0,0,0,1,3,2,2,3,1,0,0,4,2,0,3,0,0,0,6,0,0,0,0,1,2,3,1,3,2,0,0,1,3,0,1,0,0,0,5,0,0,0,0,1,3,2,2,3,2,0,0,1,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,0,0,0,32,0,0,1,0,0,1,0,0,0,0,1,15000,4
949,18029,17,1,0,0,3,0,2,0,1,0,0,0,1,0,2,0,3,0,2,2,10,3,0,0,1,0,2,0,2,0,0,0,2,0,2,0,4,0,1,2,11,1,0,0,1,0,2,0,1,0,0,0,1,0,3,0,4,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,0,0,0,32,0,0,1,0,0,1,0,0,0,0,1,15000,4
949,18031,19,0,2,4,0,1,0,2,2,0,0,0,1,1,3,0,0,0,1,0,10,0,1,1,0,2,0,3,2,0,0,0,1,1,1,0,0,0,2,0,5,0,1,5,0,2,0,2,2,0,0,0,1,4,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,0,0,0,32,0,0,1,0,0,1,0,0,0,0,1,15000,4
950,18045,14,1,2,1,0,0,2,3,2,3,0,0,0,1,0,0,0,0,1,0,1,3,2,3,0,0,1,1,2,4,0,0,0,3,0,0,0,0,1,0,2,3,1,1,0,0,1,3,1,1,0,0,0,1,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,150,10,0,1,0,0,1,47,0,0,0,0,0,1,0,0,0,0,0,70000,1
950,18046,15,0,0,0,5,1,2,0,0,0,1,3,0,3,0,0,2,4,0,1,10,0,0,0,3,1,3,0,0,0,2,3,0,1,0,0,2,2,0,2,8,0,0,0,1,2,3,0,0,0,1,1,0,4,0,0,2,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,150,10,0,1,0,0,1,47,0,0,0,0,0,1,0,0,0,0,0,70000,4
950,18047,16,0,0,0,0,2,0,2,0,2,0,1,1,0,2,0,2,2,2,0,12,0,0,0,0,1,0,2,0,1,0,3,2,0,3,0,3,4,3,0,1,0,0,0,0,2,0,3,0,3,0,1,1,0,1,0,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,150,10,0,1,0,0,1,47,0,0,0,0,0,1,0,0,0,0,0,70000,2
950,18049,18,0,1,0,0,0,2,1,0,0,0,2,0,3,0,2,4,0,2,2,6,0,1,0,0,0,1,2,0,0,0,1,0,2,0,1,2,0,1,2,10,0,1,0,0,0,2,1,0,0,0,2,0,3,0,1,4,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,150,10,0,1,0,0,1,47,0,0,0,0,0,1,0,0,0,0,0,70000,4
951,18052,2,0,0,5,0,1,0,3,0,0,0,2,0,2,3,2,3,1,0,0,11,0,0,1,0,2,0,1,0,0,0,2,0,1,2,2,1,4,0,0,3,0,0,2,0,2,0,2,0,0,0,1,0,4,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70,3,1,0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,1,35000,3
951,18055,5,2,0,5,4,0,1,0,2,0,0,3,1,2,1,0,0,0,0,0,2,1,0,2,6,0,3,0,1,0,0,1,2,2,2,0,0,0,0,0,5,1,0,1,3,0,1,0,1,0,0,1,1,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70,3,1,0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,1,35000,3
951,18057,7,0,1,0,0,0,0,1,1,0,0,3,2,0,3,3,3,0,0,2,1,0,2,0,0,0,0,2,2,0,0,1,1,0,3,3,1,0,0,1,2,0,1,0,0,0,0,3,1,0,0,3,1,0,2,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70,3,1,0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,1,35000,2
951,18065,15,0,1,0,0,0,1,0,2,0,2,0,2,4,0,1,2,0,3,0,9,0,1,0,0,0,2,0,1,0,2,0,2,2,0,3,4,0,1,0,6,0,1,0,0,0,3,0,1,0,2,0,2,3,0,3,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70,3,1,0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,1,35000,3
952,18074,5,3,1,3,0,1,1,1,1,4,0,0,2,0,0,0,0,0,0,0,5,3,2,2,0,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,3,3,1,2,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,100,2,0,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,22000,4
952,18076,7,0,2,0,0,2,0,0,0,0,2,1,2,4,2,2,0,0,0,2,4,0,1,0,0,1,0,0,0,0,2,3,1,2,3,3,0,0,0,2,12,0,2,0,0,1,0,0,0,0,1,3,2,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,100,2,0,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,22000,3
952,18079,10,3,0,3,0,1,0,0,0,1,2,0,0,0,2,0,2,0,1,2,8,1,0,3,0,1,0,0,0,4,1,0,0,0,1,0,1,0,3,1,11,3,0,4,0,2,0,0,0,1,1,0,0,0,2,0,4,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,100,2,0,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,22000,2
952,18080,11,0,2,4,0,0,2,0,2,0,0,0,1,0,3,2,4,2,0,0,8,0,2,4,0,0,3,0,2,0,0,0,2,0,2,3,3,4,0,0,12,0,2,4,0,0,3,0,2,0,0,0,1,0,3,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,100,2,0,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,22000,1
952,18086,17,0,0,0,0,0,0,0,2,0,2,3,0,4,0,3,4,1,3,2,11,0,0,0,0,0,0,0,1,0,2,3,0,4,0,1,4,2,3,2,3,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,100,2,0,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,22000,3
953,18094,6,2,0,0,0,1,0,3,2,1,2,0,1,1,0,2,0,0,0,0,7,3,0,0,0,2,0,2,2,2,1,0,2,3,0,1,0,0,0,0,4,3,0,0,0,2,0,1,2,3,2,0,2,3,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,43,0,0,0,0,1,1,0,0,0,1,0,50000,4
953,18095,7,1,0,2,2,0,0,2,1,0,2,3,0,0,0,0,1,1,0,0,8,1,0,1,6,0,0,1,2,0,1,2,0,0,0,0,3,1,0,0,3,2,0,5,4,0,0,3,1,0,1,3,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,43,0,0,0,0,1,1,0,0,0,1,0,50000,4
953,18098,10,0,0,0,0,1,0,0,1,4,0,2,2,2,3,0,2,0,0,1,9,0,0,0,0,2,0,0,1,2,0,2,2,2,1,0,2,0,0,1,5,0,0,0,0,2,0,0,1,4,0,3,1,4,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,43,0,0,0,0,1,1,0,0,0,1,0,50000,4
953,18099,11,3,2,2,1,0,0,0,0,0,0,0,2,1,3,0,0,4,3,0,3,1,2,5,3,0,0,0,0,0,0,0,1,4,1,0,0,1,2,0,7,3,1,4,5,0,0,0,0,0,0,0,2,1,2,0,0,2,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,43,0,0,0,0,1,1,0,0,0,1,0,50000,4
953,18103,15,0,0,4,4,0,0,3,0,0,1,0,1,2,2,1,0,0,0,2,12,0,0,1,6,0,0,2,0,0,2,0,1,2,2,2,0,0,0,1,8,0,0,5,6,0,0,1,0,0,1,0,2,4,2,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,1,0,43,0,0,0,0,1,1,0,0,0,1,0,50000,4
954,18109,2,3,1,0,0,1,2,1,0,0,2,0,0,0,2,3,0,0,1,0,6,3,2,0,0,2,1,1,0,0,2,0,0,0,3,1,0,0,2,0,10,1,1,0,0,1,3,2,0,0,2,0,0,0,1,1,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,2
954,18111,4,3,1,3,0,0,0,3,0,0,1,2,1,4,0,0,0,4,0,0,12,3,2,4,0,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,11,3,1,3,0,0,0,3,0,0,2,1,2,4,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,1
954,18114,7,0,0,0,0,2,2,2,1,0,1,2,0,2,0,2,0,3,0,0,11,0,0,0,0,2,2,2,1,0,2,3,0,3,0,3,0,4,0,0,11,0,0,0,0,1,1,2,1,0,2,1,0,1,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,2
954,18121,14,3,2,0,0,2,0,0,2,0,0,0,1,1,0,1,4,3,0,0,5,2,2,0,0,1,0,0,2,0,0,0,1,2,0,2,1,1,0,0,4,3,2,0,0,1,0,0,1,0,0,0,1,1,0,3,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,2
954,18122,15,1,0,0,5,0,2,2,0,2,0,3,0,0,3,0,0,2,1,0,5,2,0,0,1,0,3,2,0,2,0,2,0,0,2,0,0,3,2,0,7,1,0,0,2,0,2,2,0,2,0,3,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,2
954,18123,16,0,2,0,6,2,0,1,2,4,1,2,0,0,3,0,0,0,0,0,8,0,2,0,2,2,0,3,1,1,1,1,0,0,3,0,0,0,0,0,5,0,1,0,6,1,0,1,2,2,2,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,70,1,0,0,0,1,26,0,0,0,0,1,0,0,1,0,0,1,30000,2
955,18129,3,2,2,5,0,0,2,1,2,0,0,0,0,0,1,1,0,0,0,1,10,3,1,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,2,3,1,1,2,0,0,3,1,1,0,0,0,0,0,3,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,20,0,0,0,0,0,39,0,0,0,1,0,1,0,0,0,0,1,45000,1
955,18132,6,1,2,0,5,2,0,0,1,3,0,0,0,1,0,0,4,0,3,0,9,3,2,0,5,1,0,0,2,4,0,0,0,1,0,0,2,0,1,0,4,3,1,0,6,2,0,0,2,2,0,0,0,1,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,20,0,0,0,0,0,39,0,0,0,1,0,1,0,0,0,0,1,45000,3
955,18138,12,2,0,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0,2,2,6,3,0,5,5,1,3,2,0,0,0,0,0,3,0,0,0,0,2,2,4,1,0,2,6,2,3,1,0,0,0,0,0,4,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,20,0,0,0,0,0,39,0,0,0,1,0,1,0,0,0,0,1,45000,2
956,18147,2,0,1,0,2,0,1,0,0,0,2,0,1,3,0,1,0,3,1,0,11,0,1,0,3,0,3,0,0,0,2,0,2,1,0,2,0,1,2,0,1,0,1,0,4,0,1,0,0,0,1,0,1,1,0,3,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,225,30,0,1,0,0,1,59,0,0,0,1,0,0,0,0,1,0,0,65000,2
956,18149,4,2,2,0,0,0,3,1,0,4,0,0,0,0,1,0,2,1,1,0,1,2,2,0,0,0,1,3,0,1,0,0,0,0,3,0,2,2,3,0,7,2,1,0,0,0,2,3,0,1,0,0,0,0,3,0,4,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,225,30,0,1,0,0,1,59,0,0,0,1,0,0,0,0,1,0,0,65000,1
956,18151,6,0,0,0,0,0,0,2,0,2,2,3,1,3,0,3,0,2,0,2,8,0,0,0,0,0,0,3,0,1,2,1,2,2,0,1,0,1,0,1,11,0,0,0,0,0,0,3,0,3,2,2,2,1,0,2,0,3,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,225,30,0,1,0,0,1,59,0,0,0,1,0,0,0,0,1,0,0,65000,4
957,18178,14,3,0,0,0,1,2,1,0,0,1,0,0,1,0,1,3,0,2,0,6,1,0,0,0,2,2,1,0,0,1,0,0,3,0,2,2,0,3,0,5,2,0,0,0,1,3,3,0,0,2,0,0,3,0,3,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,50,10,0,1,0,0,0,49,1,0,0,0,0,0,0,1,0,0,1,75000,2
957,18181,17,0,0,0,1,2,0,2,1,0,0,3,2,0,3,1,0,0,0,2,12,0,0,0,4,1,0,1,2,0,0,1,1,0,3,3,0,0,0,1,9,0,0,0,1,2,0,3,1,0,0,1,2,0,2,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,50,10,0,1,0,0,0,49,1,0,0,0,0,0,0,1,0,0,1,75000,3
957,18182,18,0,2,0,0,0,0,0,0,2,0,2,2,3,0,2,4,1,2,0,11,0,2,0,0,0,0,0,0,1,0,2,1,1,0,1,3,4,3,0,5,0,2,0,0,0,0,0,0,2,0,2,1,1,0,2,4,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,50,10,0,1,0,0,0,49,1,0,0,0,0,0,0,1,0,0,1,75000,2
