"Case","No","Task","CC1","GN1","NS1","BU1","FA1","LD1","BZ1","FC1","FP1","RP1","PP1","KA1","SC1","TS1","NV1","MA1","LB1","AF1","HU1","Price1","CC2","GN2","NS2","BU2","FA2","LD2","BZ2","FC2","FP2","RP2","PP2","KA2","SC2","TS2","NV2","MA2","LB2","AF2","HU2","Price2","CC3","GN3","NS3","BU3","FA3","LD3","BZ3","FC3","FP3","RP3","PP3","KA3","SC3","TS3","NV3","MA3","LB3","AF3","HU3","Price3","CC4","GN4","NS4","BU4","FA4","LD4","BZ4","FC4","FP4","RP4","PP4","KA4","SC4","TS4","NV4","MA4","LB4","AF4","HU4","Price4","segment","segmentind","year","yearind","miles","milesind","milesa","night","nightind","nighta","ppark","pparkind","gender","genderind","age","ageind","agea","educ","educind","region","regionind","Urb","Urbind","income","incomeind","incomea","Choice"
942,17880,1,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,3,4,1,1,4,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,4,1,3,1,11,0,1,0,0,2,0,2,0,0,0,0,1,2,0,0,2,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2001,2,"151 To 200 Miles",4,200,"Under 10%",1,10,"Never",3,"Female",1,"40 To 49",3,45,"High School",3,"NE",2,"Rural/Country",1,"$80,000 to $89,999",7,80000,4
942,17883,4,1,2,2,0,2,3,0,0,0,2,1,2,0,0,0,0,0,0,1,3,3,1,1,0,2,3,0,0,0,2,2,2,0,0,0,0,0,0,1,4,1,2,2,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2001,2,"151 To 200 Miles",4,200,"Under 10%",1,10,"Never",3,"Female",1,"40 To 49",3,45,"High School",3,"NE",2,"Rural/Country",1,"$80,000 to $89,999",7,80000,2
942,17887,8,0,2,0,4,2,1,3,2,4,0,0,0,3,0,0,0,0,0,2,5,0,1,0,5,2,1,3,1,4,0,0,0,3,0,0,0,0,0,1,5,0,2,0,4,2,2,2,2,1,0,0,0,4,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2001,2,"151 To 200 Miles",4,200,"Under 10%",1,10,"Never",3,"Female",1,"40 To 49",3,45,"High School",3,"NE",2,"Rural/Country",1,"$80,000 to $89,999",7,80000,4
942,17892,13,0,2,4,0,0,3,1,0,0,1,0,2,1,1,2,0,0,0,0,5,0,1,2,0,0,2,3,0,0,1,0,1,4,3,3,0,0,0,0,6,0,1,3,0,0,1,2,0,0,1,0,1,2,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2001,2,"151 To 200 Miles",4,200,"Under 10%",1,10,"Never",3,"Female",1,"40 To 49",3,45,"High School",3,"NE",2,"Rural/Country",1,"$80,000 to $89,999",7,80000,4
943,17900,2,1,1,0,0,0,2,2,0,1,0,2,2,4,1,0,0,0,0,0,6,3,2,0,0,0,2,1,0,3,0,3,2,4,1,0,0,0,0,0,6,1,1,0,0,0,2,3,0,4,0,3,2,2,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,4
943,17903,5,0,0,2,3,1,0,3,0,3,2,0,0,4,1,0,0,0,1,0,9,0,0,2,6,1,0,2,0,3,2,0,0,3,2,0,0,0,3,0,2,0,0,1,5,2,0,3,0,4,1,0,0,4,1,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,2
943,17904,6,1,2,0,0,0,1,2,1,0,0,0,1,0,0,3,0,4,1,0,10,3,1,0,0,0,3,3,1,0,0,0,2,0,0,2,0,4,3,0,10,3,2,0,0,0,3,2,2,0,0,0,2,0,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,3
943,17906,8,3,0,3,2,0,0,3,1,0,0,1,0,1,0,0,3,0,0,1,9,2,0,1,6,0,0,1,1,0,0,1,0,4,0,0,4,0,0,1,4,1,0,1,5,0,0,2,1,0,0,3,0,3,0,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,4
943,17913,15,0,2,5,4,2,2,0,1,4,0,3,0,0,2,0,0,0,0,0,10,0,1,2,2,1,1,0,1,3,0,2,0,0,2,0,0,0,0,0,2,0,2,5,4,2,2,0,1,3,0,3,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,2
943,17915,17,2,0,2,0,1,2,0,1,0,0,0,1,3,0,0,1,0,2,0,2,1,0,5,0,2,1,0,1,0,0,0,1,1,0,0,3,0,3,0,6,2,0,2,0,2,1,0,1,0,0,0,2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,1
943,17917,19,3,1,0,0,2,0,2,2,3,0,0,0,0,1,0,4,3,0,0,5,1,1,0,0,1,0,2,2,2,0,0,0,0,3,0,2,1,0,0,3,3,1,0,0,1,0,3,2,1,0,0,0,0,3,0,1,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,100,"21% To 30%",3,25,"Daily",1,"Female",1,"50 To 59",4,52,"High School",3,"MW",1,"Suburban",2,"$30,000 to $39,999",2,35000,2
944,17920,3,0,0,0,0,2,0,1,1,0,1,1,0,1,0,1,0,3,0,2,9,0,0,0,0,1,0,3,2,0,1,3,0,1,0,1,0,1,0,2,2,0,0,0,0,2,0,2,2,0,2,1,0,2,0,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"101 To 150 Miles",3,150,"10% To 20%",2,20,"Yearly",5,"Female",1,"30 To 39",2,32,"High School",3,"NE",2,"Rural/Country",1,"$30,000 to $39,999",2,33000,3
944,17934,17,2,0,0,4,0,0,0,2,2,0,2,0,2,0,0,3,1,3,0,6,2,0,0,5,0,0,0,2,2,0,3,0,2,0,0,4,2,1,0,8,1,0,0,4,0,0,0,2,4,0,3,0,1,0,0,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"101 To 150 Miles",3,150,"10% To 20%",2,20,"Yearly",5,"Female",1,"30 To 39",2,32,"High School",3,"NE",2,"Rural/Country",1,"$30,000 to $39,999",2,33000,4
945,17947,11,0,0,0,4,1,0,1,1,2,1,0,0,4,0,3,0,4,0,0,5,0,0,0,1,1,0,2,1,2,2,0,0,2,0,1,0,3,0,0,11,0,0,0,6,2,0,3,2,2,1,0,0,1,0,1,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2000,1,"Under 50 Miles",1,10,"Under 10%",1,1,"Weekly",4,"Male",2,"50 To 59",4,54,"Some College (1-3 Years)",5,"SW",4,"Suburban",2,"$60,000 to $69,999",5,60000,2
945,17948,12,0,0,0,0,0,2,0,2,4,2,0,2,0,3,0,2,3,0,1,6,0,0,0,0,0,1,0,1,2,1,0,1,0,1,0,1,4,0,1,12,0,0,0,0,0,2,0,1,2,1,0,2,0,1,0,1,4,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2000,1,"Under 50 Miles",1,10,"Under 10%",1,1,"Weekly",4,"Male",2,"50 To 59",4,54,"Some College (1-3 Years)",5,"SW",4,"Suburban",2,"$60,000 to $69,999",5,60000,2
946,17959,4,3,1,3,0,0,1,1,0,0,2,0,1,0,0,3,0,0,1,0,3,3,2,2,0,0,2,3,0,0,1,0,2,0,0,3,0,0,3,0,5,2,1,4,0,0,1,3,0,0,1,0,1,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,3
946,17961,6,1,0,1,0,1,0,3,0,2,1,1,0,4,0,0,0,0,0,1,5,3,0,2,0,1,0,3,0,1,2,2,0,4,0,0,0,0,0,1,10,2,0,3,0,1,0,1,0,2,2,2,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,3
946,17965,10,0,0,1,6,0,1,0,1,0,1,0,0,2,1,1,0,0,0,1,12,0,0,5,2,0,1,0,2,0,1,0,0,1,3,3,0,0,0,1,10,0,0,2,5,0,2,0,1,0,1,0,0,4,3,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,3
946,17968,13,1,1,0,0,0,0,0,2,0,1,1,0,2,1,0,0,1,2,0,4,2,1,0,0,0,0,0,2,0,1,2,0,2,2,0,0,4,1,0,9,2,1,0,0,0,0,0,1,0,2,3,0,4,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,3
946,17972,17,1,2,0,0,1,0,3,1,0,0,0,1,4,0,2,0,0,0,1,1,2,2,0,0,2,0,3,1,0,0,0,1,1,0,1,0,0,0,2,7,2,1,0,0,2,0,1,1,0,0,0,1,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,1
946,17973,18,2,0,1,0,0,3,0,0,4,0,0,0,1,1,2,4,4,0,0,5,2,0,4,0,0,1,0,0,3,0,0,0,4,3,2,4,1,0,0,7,3,0,3,0,0,2,0,0,4,0,0,0,2,1,3,1,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,2
946,17974,19,0,2,0,3,1,0,0,2,0,2,2,2,0,0,0,0,0,1,2,1,0,1,0,6,2,0,0,2,0,2,2,1,0,0,0,0,0,1,2,12,0,2,0,2,2,0,0,2,0,2,2,1,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"Under 10%",1,6,"Yearly",5,"Female",1,"40 To 49",3,45,"College Graduate (4 Years)",1,"SE",3,"Urban/City",3,"Under $29,999",1,20000,1
947,17975,1,0,1,5,5,0,0,1,2,0,0,0,0,3,0,0,1,2,0,2,1,0,1,2,1,0,0,2,2,0,0,0,0,1,0,0,1,2,0,2,5,0,1,3,5,0,0,1,2,0,0,0,0,3,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2005,6,"51 To 100 Miles",2,100,"Under 10%",1,5,"Weekly",4,"Male",2,"60 & Over",5,66,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$60,000 to $69,999",5,60000,1
947,17978,4,1,2,0,0,2,2,0,0,0,1,3,0,4,0,1,0,3,0,0,6,2,1,0,0,2,3,0,0,0,2,2,0,2,0,3,0,3,0,0,2,3,2,0,0,1,1,0,0,0,1,2,0,3,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2005,6,"51 To 100 Miles",2,100,"Under 10%",1,5,"Weekly",4,"Male",2,"60 & Over",5,66,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$60,000 to $69,999",5,60000,2
947,17979,5,0,0,0,2,2,1,3,2,3,0,3,1,0,0,0,0,3,0,0,8,0,0,0,2,2,3,3,1,3,0,3,2,0,0,0,0,4,0,0,11,0,0,0,2,2,2,3,1,1,0,3,2,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2005,6,"51 To 100 Miles",2,100,"Under 10%",1,5,"Weekly",4,"Male",2,"60 & Over",5,66,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$60,000 to $69,999",5,60000,1
947,17982,8,1,2,0,2,0,0,2,2,0,2,0,0,0,0,3,0,1,2,0,12,2,2,0,4,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,7,1,2,0,1,0,0,2,1,0,1,0,0,0,0,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2005,6,"51 To 100 Miles",2,100,"Under 10%",1,5,"Weekly",4,"Male",2,"60 & Over",5,66,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$60,000 to $69,999",5,60000,2
947,17983,9,2,0,0,4,0,0,0,1,2,1,1,0,4,2,0,0,0,0,1,8,3,0,0,6,0,0,0,2,2,1,3,0,2,2,0,0,0,0,1,2,3,0,0,5,0,0,0,2,3,2,2,0,3,3,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2005,6,"51 To 100 Miles",2,100,"Under 10%",1,5,"Weekly",4,"Male",2,"60 & Over",5,66,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$60,000 to $69,999",5,60000,3
948,17994,1,1,2,5,0,0,1,0,0,0,2,1,2,0,3,0,3,0,0,0,8,1,1,4,0,0,2,0,0,0,1,2,1,0,1,0,4,0,0,0,5,2,2,1,0,0,1,0,0,0,1,1,1,0,3,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2002,3,"101 To 150 Miles",3,150,"10% To 20%",2,15,"Yearly",5,"Male",2,"40 To 49",3,40,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$80,000 to $89,999",7,85000,2
948,17999,6,3,1,1,5,2,2,1,0,0,0,0,0,3,0,0,0,0,0,1,11,2,1,5,6,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,8,3,2,1,4,1,1,2,0,0,0,0,0,2,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2002,3,"101 To 150 Miles",3,150,"10% To 20%",2,15,"Yearly",5,"Male",2,"40 To 49",3,40,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$80,000 to $89,999",7,85000,3
948,18000,7,2,0,0,6,0,0,3,2,0,1,0,2,1,2,0,0,0,3,0,7,1,0,0,4,0,0,3,2,0,1,0,2,1,3,0,0,0,1,0,2,3,0,0,4,0,0,1,1,0,1,0,2,3,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2002,3,"101 To 150 Miles",3,150,"10% To 20%",2,15,"Yearly",5,"Male",2,"40 To 49",3,40,"College Graduate (4 Years)",1,"MW",1,"Suburban",2,"$80,000 to $89,999",7,85000,3
949,18015,3,0,0,3,4,0,3,0,1,0,0,0,0,4,0,3,0,4,3,1,8,0,0,3,4,0,2,0,1,0,0,0,0,4,0,3,0,2,1,1,11,0,0,3,5,0,3,0,2,0,0,0,0,4,0,1,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2002,3,"Under 50 Miles",1,25,"Under 10%",1,0,"Daily",1,"Female",1,"30 To 39",2,32,"High School",3,"MW",1,"Urban/City",3,"Under $29,999",1,15000,4
949,18026,14,3,0,3,0,1,0,1,2,2,0,0,0,0,2,3,0,0,0,1,3,3,0,1,0,1,0,2,2,4,0,0,0,0,3,2,0,0,0,2,11,1,0,3,0,2,0,3,1,1,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2002,3,"Under 50 Miles",1,25,"Under 10%",1,0,"Daily",1,"Female",1,"30 To 39",2,32,"High School",3,"MW",1,"Urban/City",3,"Under $29,999",1,15000,4
949,18028,16,0,1,0,3,1,0,2,0,3,1,3,0,1,0,3,0,0,0,0,7,0,1,0,2,1,0,2,0,2,1,1,0,4,0,2,0,0,0,0,11,0,1,0,4,1,0,2,0,1,2,3,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2002,3,"Under 50 Miles",1,25,"Under 10%",1,0,"Daily",1,"Female",1,"30 To 39",2,32,"High School",3,"MW",1,"Urban/City",3,"Under $29,999",1,15000,4
950,18034,3,2,0,3,2,0,0,0,0,1,2,1,1,3,0,0,0,0,0,1,4,3,0,5,6,0,0,0,0,1,1,2,2,1,0,0,0,0,0,2,10,1,0,5,3,0,0,0,0,2,1,3,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"101 To 150 Miles",3,150,"Under 10%",1,10,"Monthly",2,"Male",2,"40 To 49",3,47,"Trade/Vocational School",6,"MW",1,"Suburban",2,"$70,000 to $79,999",6,70000,3
950,18035,4,0,1,0,0,0,3,1,2,0,2,0,0,0,1,2,2,4,0,0,8,0,2,0,0,0,1,3,2,0,1,0,0,0,2,3,4,1,0,0,7,0,1,0,0,0,2,1,2,0,1,0,0,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"101 To 150 Miles",3,150,"Under 10%",1,10,"Monthly",2,"Male",2,"40 To 49",3,47,"Trade/Vocational School",6,"MW",1,"Suburban",2,"$70,000 to $79,999",6,70000,3
950,18039,8,3,0,4,0,0,2,0,2,0,0,3,0,4,2,0,0,1,0,2,11,3,0,3,0,0,1,0,2,0,0,3,0,3,2,0,0,4,0,1,7,1,0,5,0,0,1,0,1,0,0,2,0,3,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"101 To 150 Miles",3,150,"Under 10%",1,10,"Monthly",2,"Male",2,"40 To 49",3,47,"Trade/Vocational School",6,"MW",1,"Suburban",2,"$70,000 to $79,999",6,70000,4
950,18040,9,3,0,0,4,0,1,1,0,3,2,0,1,0,0,0,0,4,2,0,2,2,0,0,4,0,3,1,0,1,1,0,2,0,0,0,0,2,1,0,7,1,0,0,1,0,3,3,0,3,2,0,1,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2003,4,"101 To 150 Miles",3,150,"Under 10%",1,10,"Monthly",2,"Male",2,"40 To 49",3,47,"Trade/Vocational School",6,"MW",1,"Suburban",2,"$70,000 to $79,999",6,70000,1
951,18054,4,3,0,0,0,1,0,0,2,1,0,0,2,1,0,0,2,3,0,2,5,1,0,0,0,1,0,0,1,4,0,0,2,3,0,0,4,2,0,1,9,1,0,0,0,2,0,0,2,4,0,0,2,3,0,0,1,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,70,"Under 10%",1,3,"Daily",1,"Male",2,"30 To 39",2,36,"Postgraduate College",4,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,35000,1
951,18060,10,2,0,1,2,1,0,0,0,4,1,0,2,0,3,0,2,0,0,0,9,1,0,1,6,2,0,0,0,2,2,0,2,0,2,0,4,0,0,0,2,2,0,2,3,2,0,0,0,2,1,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,70,"Under 10%",1,3,"Daily",1,"Male",2,"30 To 39",2,36,"Postgraduate College",4,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,35000,3
951,18065,15,0,1,0,0,0,1,0,2,0,2,0,2,4,0,1,2,0,3,0,9,0,1,0,0,0,2,0,1,0,2,0,2,2,0,3,4,0,1,0,6,0,1,0,0,0,3,0,1,0,2,0,2,3,0,3,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,70,"Under 10%",1,3,"Daily",1,"Male",2,"30 To 39",2,36,"Postgraduate College",4,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,35000,3
951,18067,17,0,0,0,0,1,1,1,0,4,2,3,2,0,2,0,0,2,0,0,12,0,0,0,0,1,3,3,0,2,2,1,2,0,2,0,0,2,0,0,9,0,0,0,0,1,3,3,0,3,1,2,1,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,70,"Under 10%",1,3,"Daily",1,"Male",2,"30 To 39",2,36,"Postgraduate College",4,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,35000,3
951,18069,19,3,0,0,0,1,0,2,0,0,2,0,1,3,0,1,0,0,2,1,9,3,0,0,0,2,0,3,0,0,2,0,1,1,0,1,0,0,2,1,5,3,0,0,0,2,0,3,0,0,1,0,1,3,0,2,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"51 To 100 Miles",2,70,"Under 10%",1,3,"Daily",1,"Male",2,"30 To 39",2,36,"Postgraduate College",4,"NE",2,"Urban/City",3,"$30,000 to $39,999",2,35000,3
952,18072,3,2,1,1,4,0,0,3,0,0,2,0,0,3,0,0,0,4,0,2,10,3,2,1,6,0,0,2,0,0,1,0,0,4,0,0,0,3,0,2,12,3,1,1,3,0,0,1,0,0,2,0,0,4,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"51 To 100 Miles",2,100,"Under 10%",1,2,"Never",3,"Female",1,"40 To 49",3,44,"Some College (1-3 Years)",5,"SE",3,"Rural/Country",1,"Under $29,999",1,22000,3
952,18075,6,0,0,0,2,0,3,0,0,1,2,0,0,0,2,2,2,4,1,0,12,0,0,0,6,0,2,0,0,2,1,0,0,0,1,2,3,4,1,0,2,0,0,0,5,0,3,0,0,3,2,0,0,0,3,2,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"51 To 100 Miles",2,100,"Under 10%",1,2,"Never",3,"Female",1,"40 To 49",3,44,"Some College (1-3 Years)",5,"SE",3,"Rural/Country",1,"Under $29,999",1,22000,3
952,18076,7,0,2,0,0,2,0,0,0,0,2,1,2,4,2,2,0,0,0,2,4,0,1,0,0,1,0,0,0,0,2,3,1,2,3,3,0,0,0,2,12,0,2,0,0,1,0,0,0,0,1,3,2,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"51 To 100 Miles",2,100,"Under 10%",1,2,"Never",3,"Female",1,"40 To 49",3,44,"Some College (1-3 Years)",5,"SE",3,"Rural/Country",1,"Under $29,999",1,22000,3
952,18082,13,0,0,0,0,1,2,2,0,1,2,2,2,0,0,0,0,1,2,0,7,0,0,0,0,2,3,2,0,3,1,2,1,0,0,0,0,2,3,0,12,0,0,0,0,1,3,2,0,4,1,3,1,0,0,0,0,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"51 To 100 Miles",2,100,"Under 10%",1,2,"Never",3,"Female",1,"40 To 49",3,44,"Some College (1-3 Years)",5,"SE",3,"Rural/Country",1,"Under $29,999",1,22000,4
953,18089,1,0,2,0,0,1,0,1,0,0,2,0,0,1,2,0,1,3,1,0,4,0,2,0,0,1,0,1,0,0,1,0,0,2,1,0,4,3,2,0,1,0,2,0,0,2,0,2,0,0,2,0,0,3,2,0,2,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2000,1,"Under 50 Miles",1,20,"Under 10%",1,0,"Yearly",5,"Female",1,"40 To 49",3,43,"Some College (1-3 Years)",5,"MW",1,"Rural/Country",1,"$50,000 to $59,999",4,50000,2
953,18090,2,3,0,0,4,0,3,0,2,4,0,1,2,0,0,3,0,0,0,2,8,1,0,0,1,0,1,0,2,2,0,1,1,0,0,1,0,0,0,2,8,3,0,0,2,0,2,0,2,2,0,3,2,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2000,1,"Under 50 Miles",1,20,"Under 10%",1,0,"Yearly",5,"Female",1,"40 To 49",3,43,"Some College (1-3 Years)",5,"MW",1,"Rural/Country",1,"$50,000 to $59,999",4,50000,4
953,18096,8,2,2,0,0,0,3,0,0,2,0,0,0,4,3,2,4,1,0,0,11,1,1,0,0,0,3,0,0,4,0,0,0,2,3,3,2,3,0,0,7,3,2,0,0,0,1,0,0,1,0,0,0,1,2,2,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2000,1,"Under 50 Miles",1,20,"Under 10%",1,0,"Yearly",5,"Female",1,"40 To 49",3,43,"Some College (1-3 Years)",5,"MW",1,"Rural/Country",1,"$50,000 to $59,999",4,50000,4
