"Choice","Price3","Price2","Price1","agea","incomea","milesa","nighta","year","yearind","incomebins","miles","milesind","nightind","night","pparkind","ppark","segment","segmentind","region","regionind","BU3"
4,3,8,8,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,0
4,3,12,7,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,0
3,5,9,7,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,6
3,2,8,5,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,6
4,7,9,6,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,0
1,5,8,1,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,6
2,11,1,9,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,0
4,6,12,9,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,3
3,4,11,12,26,85000,450,35,2005,6,"8","Over 400 Miles",9,4,"31% To 40%",1,"Daily","Midsize Car",2,"NE",2,0
1,6,6,12,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
4,8,4,10,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,4
1,12,3,1,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,3
4,8,4,7,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
4,8,3,8,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,3
1,6,3,12,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
1,2,8,6,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,3
4,3,2,10,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
4,6,7,6,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,5
1,7,3,5,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,2
1,5,9,3,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
4,11,1,6,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,0
4,10,9,9,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,4
1,4,2,10,25,40000,200,50,2000,1,"4","151 To 200 Miles",4,5,"41% To 50%",4,"Weekly","Midsize Car",2,"W",5,6
4,7,4,4,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,2
1,7,3,2,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
4,11,10,3,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
4,11,6,12,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
2,9,1,11,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,1
4,4,8,11,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,2
4,11,5,10,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
1,1,3,1,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
3,1,10,3,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,6
2,7,2,9,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
2,9,2,6,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,1
4,3,12,8,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
2,5,1,9,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,6
4,2,3,9,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,1
3,1,2,5,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
4,2,12,11,34,185000,350,15,2005,6,"18","301 To 350 Miles",7,2,"10% To 20%",2,"Monthly","Prestige Luxury Sedan",5,"SW",4,0
3,1,11,9,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
4,8,11,6,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
2,11,1,3,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,5
4,3,12,7,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
4,8,4,11,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,5
4,3,4,6,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
4,11,6,12,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,2
4,7,7,11,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,3
4,4,10,9,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,6
4,9,9,10,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
2,11,1,5,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,1
4,10,3,5,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
4,9,10,10,48,50000,250,45,2002,3,"5","201 To 250 Miles",5,5,"41% To 50%",3,"Never","Midsize Car",2,"SW",4,0
2,2,6,8,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
2,8,9,1,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
1,5,2,4,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,2
2,7,9,2,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
3,12,4,7,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
2,4,6,10,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,1
1,6,6,6,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,3
1,2,11,4,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,4
1,1,8,5,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
3,6,11,9,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
2,12,5,12,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
2,12,1,12,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,1
1,2,5,5,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,6
3,5,9,6,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
3,6,7,7,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,0
3,5,5,11,25,70000,150,20,2003,4,"7","101 To 150 Miles",3,2,"10% To 20%",3,"Never","Midsize Car",2,"W",5,2
1,9,4,1,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,1
4,9,5,9,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
2,8,4,6,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
2,5,1,9,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,4
3,2,12,9,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,5
4,2,6,8,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
1,5,9,9,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
1,10,5,7,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,2
2,3,7,11,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
2,8,1,8,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,3
3,5,6,9,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
2,2,2,3,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,3
3,2,1,5,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
3,5,4,8,30,80000,75,30,2000,1,"8","51 To 100 Miles",2,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
3,2,10,2,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
2,10,11,3,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
2,12,4,4,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,4
3,2,10,12,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
2,11,4,3,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
3,3,12,10,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,5
1,2,4,1,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
2,6,6,12,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,3
3,3,2,6,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
3,2,12,2,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,4
3,6,9,5,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,5
2,12,9,7,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
2,9,1,8,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,5
3,5,3,4,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,0
3,8,6,7,40,60000,200,40,2000,1,"6","151 To 200 Miles",4,4,"31% To 40%",2,"Monthly","Midsize Car",2,"W",5,3
3,2,4,11,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,1
1,5,7,5,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
3,7,4,5,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,2
3,10,11,2,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
1,10,2,2,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
1,12,6,1,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
2,11,3,11,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
3,3,8,7,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,1
3,3,8,10,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,6
2,6,2,9,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
2,9,3,9,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,2
3,2,9,12,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
2,3,11,6,39,30000,150,80,2005,6,"3","101 To 150 Miles",3,8,"71% To 80%",2,"Monthly","Small Car",6,"W",5,0
3,4,9,1,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,6
4,8,8,8,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
4,11,7,6,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,5
4,9,2,9,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
4,1,3,2,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
4,9,7,11,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,3
1,7,11,7,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
3,3,1,2,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
4,5,3,12,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,5
4,9,11,7,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
1,10,11,5,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,1
4,10,1,8,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
2,9,1,5,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
3,5,7,12,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,0
4,7,7,3,32,70000,100,50,2003,4,"7","51 To 100 Miles",2,5,"41% To 50%",3,"Never","Small Car",6,"SW",4,5
4,7,6,8,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,1
4,6,9,11,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,3
1,7,6,3,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,0
1,11,9,8,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,6
4,9,10,12,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,0
4,12,8,10,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,2
4,11,9,5,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,0
4,4,7,7,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,0
4,2,9,6,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,4
4,12,3,10,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,0
2,11,1,7,54,34000,65,80,2000,1,"3","51 To 100 Miles",2,8,"71% To 80%",1,"Daily","Midsize Car",2,"MW",1,5
4,2,2,5,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,5,7,7,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,6
4,5,9,3,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,1
4,7,2,6,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,1
4,10,12,9,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
1,7,2,4,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,6
4,7,4,7,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,1,5,5,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
3,8,2,12,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,5
4,2,1,6,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,4,7,2,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,3
4,4,12,9,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,5,9,5,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,2
4,5,6,10,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,0
4,11,3,5,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,1
1,9,7,2,41,80000,15,40,2002,3,"8","Under 50 Miles",1,4,"31% To 40%",2,"Monthly","Midsize Utility",4,"NE",2,3
3,1,8,8,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
3,3,8,9,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
4,12,7,10,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
4,9,11,5,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,5
1,8,12,2,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,3
4,11,9,12,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
1,12,7,1,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
4,10,4,6,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,3
4,6,8,8,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
1,5,3,1,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,5
4,2,4,1,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
2,6,2,11,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,1
2,8,4,6,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,3
3,1,8,5,49,55000,5,30,2003,4,"5","Under 50 Miles",1,3,"21% To 30%",4,"Weekly","Midsize Car",2,"W",5,0
4,7,5,8,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
4,2,6,6,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,6
4,9,12,6,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,6
3,1,11,6,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
1,11,1,3,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
4,10,10,11,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,4
4,11,8,8,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,2
2,12,3,1,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,4
4,7,8,2,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
2,4,3,8,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
3,5,10,6,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,3
1,2,10,3,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,6
1,10,12,3,59,29000,15,25,2005,6,"2","Under 50 Miles",1,3,"21% To 30%",5,"Yearly","Small Car",6,"MW",1,0
3,5,8,8,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,4
2,11,1,8,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
2,6,1,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,6
1,6,12,2,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
3,2,4,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,4
4,5,7,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,12,12,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,6
4,10,3,5,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
3,3,4,3,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
2,3,2,7,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,2
4,4,4,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,11,7,4,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,10,6,2,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,8,9,12,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,2
4,9,4,8,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,1
4,5,10,6,47,50000,500,20,2005,6,"5","Over 400 Miles",9,2,"10% To 20%",2,"Monthly","Full-size Pickup",1,"SE",3,0
1,2,11,2,47,50000,40,20,2001,2,"5","Under 50 Miles",1,2,"10% To 20%",5,"Yearly","Midsize Car",2,"SE",3,5
